"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Aruba","ABW","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000959488886147264","0.000698232167894007","0.000720702919318894","0.000760651086559827","0.000906166596082593","0.00131405293432615","0.00152577280324417","0.00153973985727839","0.00195640008459108","0.00109429704736333","0.00156960653691674","0.00192689765446378","0.00149030629815309","0","0","0","0","0","0","0","0","0","","",
"Africa Eastern and Southern","AFE","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0","0","0","0","0.000250285783569505","0.103172017246803","0.102532617707064","0.0640731226078439","0.169502026037877","0.85964450985169","0.423757283024089","0.194052305324953","0.578376242315723","0.827603469776793","1.1819543951578","0.417797782005256","0.898081973397108","0.766951967089161","1.29002884562316","1.5403000359957","0.79201030384556","1.21883194626604","1.19955541830077","1.04663030678686","1.15774570249923","1.4738184563285","1.34620120089087","0.716433277926161","1.26399816017458","2.89962305589566","2.37548972702478","2.82701527150677","2.17582598434875","2.88445330370919","4.55631625563846","5.31993196229618","6.39835633368556","10.0651001282942","4.55034001100138","5.68702806268506","6.80356122683345","5.36410118952845","4.92256685618662","3.85870362933766","1.56594637939203","1.38717572157153","2.06471698184389","2.74008336932163","2.22349818701613","1.12650250726548","2.04073807389242","","",
"Afghanistan","AFG","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.0265662947026768","0.0453108139131106","0.0557663770385733","0.07633415678642","0.427935476827928","0.520410843483266","0.646363012764153","0.687944963914268","0.644109079334453","1.29349953039045","1.35005887806414","1.35474939888996","","","","","","","","","","","","","","","","","","","","","0.030789275783499","0.0256328025661278","0.0256051597697051","0.0258476198749782","0.0214070372585048","0.0144464639818204","0.015736313879498","0.00524173800288766","0.00514945564866915","0.00660239543706919","0.109823883946021","0.0672901618424767","0.0407438655716957","0.0136357996041316","0.00944508042929387","0.0134270806666745","0.018854416706035","0.0127772897517024","0.00517761905886768","0.0178695056581909","","",
"Africa Western and Central","AFW","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","0.314670524623791","1.04681756362066","1.66789848333829","18.8289491533774","12.7225058017758","11.9156210706978","14.0916067767543","10.8360654654434","27.4197166097511","16.60616183992","3.84489672058504","1.5854348503793","4.39748888051958","6.95728153954032","8.06822647686633","2.85528234914016","5.59927403848821","4.7447643691865","11.0736929403677","12.8442995724936","8.32253752393801","9.37222959250142","14.5361613156483","12.7155593016064","12.3043780733265","13.0490141556687","11.8061793304802","5.78244260354325","6.30737260301022","15.0352421889692","9.87600462948038","7.94477256992852","7.94486599210635","10.0343628930724","14.5977615415099","13.4066473809607","12.4409172496928","13.9474779999381","7.51617828283823","10.7008165565084","13.6999560721607","12.0445781258558","8.9862937614829","6.64273968119419","2.66602824197248","2.43541268382625","4.60216111713578","6.53454310152803","5.69081499588035","2.89505497967451","5.22174225120597","","",
"Angola","AGO","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","19.5416106844043","10.426247111977","4.09463309036246","11.21929927694","14.0994665560488","14.1586246957292","6.31853106919339","15.1707819484774","14.4045947596654","21.882605469383","28.0268256543238","16.8761491015161","27.0256548842449","34.5185265508012","40.5755094827092","41.0188156720936","39.0741439653244","37.3490232506807","21.7476800076135","38.5242698405316","57.5134839616206","42.5915766791073","31.7610292464785","27.1162657537214","32.9626955078503","42.2206783158613","40.2786520912475","45.3976036521592","52.1013581243545","29.7782995191992","37.7085091832735","38.6184358197859","34.3328389540912","29.0014846107501","21.736607448329","12.7187303090272","19.7483988340046","24.7110060055382","30.7304027285905","27.504828641196","18.5719595053837","28.2744398825844","","",
"Albania","ALB","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","5.79911357215572","5.35720713662887","1.94987076169298","3.1040802885248","2.37853926219519","3.34558789124586","4.8458773941323","3.61748146583453","4.67814330470611","2.64923826281687","1.52228488071084","1.15951602844704","1.16070259405485","1.08835644606329","0.233494630433512","0.494725403679998","1.07150056484779","0.699922137592021","0.687177627386246","0.692722774590139","0.793153163005221","1.02095374629243","1.19244921679704","1.24943402811758","1.60465469310703","0.923660115710382","1.30954317181467","2.4548890851063","2.86635104305394","3.03392407525612","3.12207615711342","1.45260618469079","0.884410718287188","1.12614227560188","1.46983381887842","1.42437109584124","0.582225701330423","1.04218369204761","","",
"Andorra","AND","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","12.7006148326008","12.702422440512","15.3773821759998","20.2143034563973","46.5776759825553","37.6758227055991","38.1653771217766","36.1822534116533","32.8668683160371","57.5628255264416","50.4121420715922","38.5526282209446","25.5453916924831","24.508722567389","24.2339694847793","21.2281439299756","13.3853726067658","16.8375250023476","16.0508229421872","22.190959662632","22.4948377277873","17.7861212479585","19.657157217772","19.2900305017705","18.6340248563412","18.2498114974393","21.2485749466987","18.6516818397114","12.6764642241078","16.8086304788752","26.2703768080753","21.1365879619748","20.4839545147666","23.0700130272088","27.6068430211652","33.05699173293","33.6434307340639","31.2644532125525","35.088773960711","22.3466073262564","25.8926520392856","32.6555957719358","32.2459956181946","29.6882088008118","26.4562004960289","15.4542134674359","13.1207237227605","16.6330206764625","21.0553231558933","18.4645277651724","11.4201488257781","17.0669088208303","","",
"United Arab Emirates","ARE","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","37.4179603088941","36.8782876103444","30.8690345782272","31.4520067178137","56.0299307985901","41.9017222889892","33.037027439471","22.8797386280149","23.6932140726226","25.7520260229299","23.7113309073601","17.0122917735774","22.8978256173288","20.3567774890166","28.6130173334727","35.3156119922356","23.5124336664395","23.314265622308","20.8005002641545","16.966789757447","16.3473463917171","19.1112827067212","16.9646090621951","10.8323014620584","13.3744382605246","20.8440561536495","15.8062390008792","14.6453240587361","17.8057010079321","20.9182068452778","23.9417369873026","25.8820272214672","23.7183455650517","26.67204274176","18.418263242659","22.6797378677807","28.5990789001782","27.0648520266069","26.2480640478396","22.9458647037024","13.1025344354216","11.0807563620506","13.4985731745503","17.0989945007163","15.681591549088","10.4940977026696","15.6730945329946","","",
"Argentina","ARG","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.183779149216649","0.312886775004762","0.359047343543258","0.412805282018559","1.65885773770647","2.11889964582298","2.35967093826561","1.93385257138462","2.19019719332059","5.02863549439409","5.84241226408529","4.79626652315171","2.64858284193801","2.93199669852781","3.68570761843442","3.00657445804799","0.97146283280127","1.54851052425753","1.07039410413757","2.73924507290797","2.18272104761879","0.893993392718008","0.911490169536768","0.90189290799156","0.882210245002207","1.11368338221007","1.42093287722449","1.27158678591403","0.67625546126761","1.18222911614852","2.03921231896402","1.57828961704899","4.58801102253871","3.79526357487009","3.62815045579444","4.36083044381745","4.49089064691066","3.70577772027876","4.03900096602208","2.12453488071178","2.30522041977185","2.74533146547491","2.55649872416885","2.25387298647688","2.09270565105548","0.693912054976671","0.549552011638029","0.663565866238942","1.31095340723836","1.29099565501431","0.677055565819106","1.54438228879011","","",
"Armenia","ARM","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"American Samoa","ASM","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Antigua and Barbuda","ATG","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Australia","AUS","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","0.0153710223028318","0.0253198031265626","0.0772457057276175","0.248095609277592","1.24983188764352","1.31204877070562","1.35846553041966","1.51713853676785","1.35918446431775","2.93104683007127","2.80222598045723","1.90661890421157","1.14392595319274","1.42608236601379","1.5738765141311","1.90782675227061","0.912782136823864","1.29742789477165","0.775504211333759","0.794334616368393","1.18927836382777","0.645649685055411","0.613094302495831","0.610539248128821","0.467145046577168","0.472621236603855","0.49172140428228","0.390188127605254","0.214859613602787","0.302021117738925","0.876745345389259","0.720452604163645","0.803940893602656","0.757626170343175","0.73789012235773","0.887355262985534","0.865992075121712","0.871982126285964","0.935960985495543","0.553069182846371","0.706854443143111","0.877828805391789","0.679385653265247","0.538515503941203","0.488872500922202","0.197899254363141","0.173168975942925","0.198665473505862","0.264744671813473","0.229199447926395","0.108188865636013","0.264201375268924","","",
